2025-07-21T13:26:59.429Z,769.86,772.23,0.00,-0.99,0.308,1000
2025-07-21T13:26:59.757Z,769.86,772.38,0.00,-0.99,0.327,1000
2025-07-21T13:27:23.639Z,769.86,772.50,0.00,-0.86,0.342,1000
2025-07-21T13:27:50.577Z,769.86,772.43,0.00,-0.92,0.332,1000
2025-07-21T13:27:54.649Z,769.86,772.25,0.00,-1.00,0.309,1000
2025-07-21T13:27:57.104Z,769.86,772.24,0.00,-0.96,0.309,1000
2025-07-21T13:27:58.641Z,769.86,772.17,0.00,-0.96,0.299,1000
2025-07-21T13:28:00.242Z,769.86,772.17,0.00,-0.96,0.299,1000
2025-07-21T13:28:02.069Z,769.86,772.15,0.00,-0.93,0.297,1000
2025-07-21T13:28:03.876Z,769.86,772.06,0.00,-0.93,0.285,1000
2025-07-21T13:28:04.609Z,769.86,771.97,0.00,-0.93,0.273,1000
2025-07-21T13:28:05.392Z,769.86,771.97,0.00,-0.93,0.273,1000
2025-07-21T13:28:12.164Z,769.86,771.96,0.00,-0.91,0.272,1000
2025-07-21T13:28:15.493Z,769.86,771.73,0.00,-0.96,0.242,1000
2025-07-21T13:28:18.908Z,769.86,771.73,0.00,-0.89,0.242,1000
2025-07-21T13:28:21.850Z,769.86,771.72,0.00,-0.84,0.242,1000
2025-07-21T13:28:27.062Z,769.86,771.72,0.00,-0.98,0.241,1000
2025-07-21T13:28:27.790Z,769.86,771.61,0.00,-0.98,0.227,1000
2025-07-21T13:28:31.709Z,769.86,771.50,0.00,-1.00,0.213,1000
2025-07-21T13:28:37.446Z,769.86,771.40,-1.00,0.00,0.199,1000
2025-07-21T13:28:41.374Z,769.86,771.33,0.00,-1.00,0.19,1000
2025-07-21T13:28:42.858Z,769.86,771.24,0.00,-1.00,0.179,1000
2025-07-21T13:28:43.384Z,769.86,771.23,-1.00,0.00,0.177,1000
